Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
This D.C. paper led all others in pursuing the story of the Watergate break-in,The Washington Post,yes,yes,yes,yes,yes,1.0,Washington Post,yes,yes,yes,yes,yes,1.0,Right Guard,no,no,no,no,no,1.0,True
A leaner is worth 2 points in this pastime that dates back centuries,horseshoes,no,no,no,no,no,0.0,Draughts,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
Until June 1997 this was the smallest fraction of a dollar used in NYSE trading,1/8,yes,yes,yes,yes,yes,1.0,Penny (or Cent),yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,False
"A scholarly paper on punning restaurant names was titled ""Dew Drop Inn and"" this vegetable ""Entertain You""",Lettuce,no,no,no,no,no,0.0,Punslingers,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,False
"Appropriately, this singer of ""California Gurls"" was born in Santa Barbara",Katy Perry,yes,yes,yes,yes,yes,1.0,Katy,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,True
These were first offered in 1939 to low-income families to help them buy groceries,food stamps,yes,yes,yes,yes,yes,1.0,FoodStamps,yes,yes,yes,yes,yes,1.0,past,yes,yes,yes,yes,yes,0.0,False
"A work from George Gershwin: ""___ In Blue""",Rhapsody,yes,yes,yes,yes,yes,1.0,Rhapsody,yes,yes,yes,yes,yes,1.0,a Good Humor bar,no,no,no,no,no,1.0,False
"After his 1616 death, his will stipulated that his ""second best bed"" go to his wife, Anne, which does beg a question...",Shakespeare,yes,yes,yes,yes,yes,1.0,Answer: Hathaway,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,False
This Illinois man's 2 presidential runs in the 1950s garnered a total of 162 electoral votes,(Adlai) Stevenson,yes,yes,yes,yes,yes,1.0,Stevenson,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,True
The Jacobins used the assassination of this editor of L'ami du Peuple as an excuse to begin the Reign of Terror,(Jean-Paul) Marat,no,no,no,no,no,0.0,Marat,yes,yes,yes,yes,yes,1.0,Ostriches,no,no,no,no,no,1.0,True
"Russia shares its longest border with this large ""stan""",Kazakhstan,yes,yes,yes,yes,yes,1.0,Kazakhstan,yes,yes,yes,yes,yes,1.0,drachmas,no,no,no,no,no,1.0,True
"Anne Edwards' biography of this former child star is called ""American Princess""",Shirley Temple,yes,yes,yes,yes,yes,1.0,BRATZKI,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"He dedicated ""The Lion, the Witch and the Wardrobe"" to Lucy Barfield, his goddaughter for whom he wrote the story",C.S. Lewis,yes,yes,yes,yes,yes,1.0,Lewis,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,True
This tropical root is used to make tapioca,cassava,yes,yes,yes,yes,yes,1.0,CASSAVA,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
She won 3 golds in swimming at the '88 Olympics & was chosen homecoming queen of her school,Janet Evans,yes,yes,yes,yes,yes,1.0,Bonnie,no,no,no,no,no,0.0,Patina,no,no,no,no,no,1.0,True
"""The Beautiful and Damned"", his second novel, takes place during the Jazz Age",F. Scott  Fitzgerald,yes,yes,yes,yes,yes,1.0,Fitzgerald,yes,yes,yes,yes,yes,1.0,South Vietnam,no,no,no,no,no,1.0,False
"This herring-like pizza fish is attracted by light, so it's fished at night",anchovies,yes,yes,yes,yes,yes,1.0,Luminola,no,no,no,no,no,0.0,Anakin Skywalker,no,no,no,no,no,1.0,True
An annual publication chock full of facts & figures,an almanac,yes,yes,yes,yes,yes,1.0,STATISTICS,yes,yes,yes,yes,yes,1.0,Kongo,no,no,no,no,no,1.0,True
It's the roe of a sturgeon from the Black Sea,caviar,yes,yes,yes,yes,yes,1.0,Beluga,no,no,no,no,no,0.0,robbing the cradle,no,no,no,no,no,1.0,False
"A substance whose molecules contain more than one kind of atom, like water's hydrogen & oxygen atoms",compound,yes,yes,yes,yes,yes,1.0,Compound,yes,yes,yes,yes,yes,1.0,pantry and paltry,no,no,no,no,no,1.0,True
Until 1954 it was the tallest structure in the world,the Empire State Building,yes,yes,yes,yes,yes,1.0,EmpireStateBuilding,yes,yes,yes,yes,yes,1.0,Maastricht Treaty,no,no,no,no,no,1.0,False
"Before it changed direction, this musical was called ""East Side Story""",West Side Story,no,no,no,no,no,0.0,West,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
"In Esperanto ""no man is an"" insulo, this",an island,yes,yes,yes,yes,yes,1.0,Island,yes,yes,yes,yes,yes,1.0,Patina,no,no,no,no,no,1.0,False
One of the subdivisions of biology is this science dealing with the naming & classification of organisms,taxonomy,yes,yes,yes,yes,yes,1.0,Taxonomy,yes,yes,yes,yes,yes,1.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,True
"As a noun, it's a reader used by students for a class; an adjective, it can mean typical or classic",textbook,yes,yes,yes,yes,yes,1.0,Textbook,yes,yes,yes,yes,yes,1.0,the Village Vanguard,no,no,no,no,no,1.0,True
He got the medal shortly before stepping down as Federal Reserve Chairman,(Alan) Greenspan,no,no,no,no,no,0.0,Paul Volcker,yes,yes,yes,yes,yes,1.0,Scum,no,no,no,no,no,1.0,True
An early version of this water sport had players riding on barrels painted to look like horses,water polo,no,no,no,no,no,0.0,Surfing,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,True
"Traditionally in Japan, these implements are used by suicidal samurai, but not at the table",Forks,no,no,no,no,no,0.0,SEPPUKU,yes,yes,yes,yes,yes,1.0,(Frans) Hals,no,no,no,no,no,1.0,True
"In antiquity this ""mother"" river of Russia was known as the Rha or Oaros",Volga,yes,yes,yes,yes,yes,1.0,Volga,yes,yes,yes,yes,yes,1.0,Anakin Skywalker,no,no,no,no,no,1.0,True
"He was on his way to compete in a car race when he crashed Sept. 30, 1955",James Dean,no,no,no,no,no,0.0,James Dean.,yes,yes,yes,yes,yes,1.0,Kanye West,no,no,no,no,no,1.0,False
Yankton & Rosebud,South Dakota,no,no,no,no,no,0.0,Sioux,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"Having saved early Mormon settlers from an invasion of katydids, it's now the state bird",the seagull,no,no,no,no,no,0.0,Utah. Cricket,no,no,no,no,no,0.0,(Dolly) Parton,no,no,no,no,no,1.0,False
"We're not faking--alphabetically, it's last among the elements on the Periodic Table",zirconium,yes,yes,yes,yes,yes,1.0,Znodium,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,True
"Marcel Duchamp's most famous painting is ""Nude Descending"" this",A Staircase,no,no,no,no,no,0.0,"""DANSE"".",no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,True
The U. of N. College of Agriculture helped develop the technology for this McDonald's McPork sandwich,McRib,no,no,no,no,no,0.0,Cornell,no,no,no,no,no,0.0,macadam,no,no,no,no,no,1.0,False
"With thick clouds reflecting lots of light, this planet was once known as Lucifer & Phosphorus",Venus,no,no,no,no,no,0.0,Venus,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
The Georgian Military Highway is the only highway crossing this range that divides Asia from Europe,Caucuses,yes,yes,yes,yes,yes,1.0,Caucasus,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
"In 1373 at Florence's Church of Santo Stefano, this ""Decameron"" author gave a reading of ""The Divine Comedy""",Giovanni Boccaccio,no,no,no,no,no,0.0,Boccaccio>,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,False
"When this schooner wrecked, cruel rocks ""gored her side like the horns of an angry bull""",the Hesperus,no,no,no,no,no,0.0,Titanic,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
"The state university in Nacogdoches, Texas is named for him",Stephen (F.) Austin,yes,yes,yes,yes,yes,1.0,Stephen F. Austin,yes,yes,yes,yes,yes,1.0,dodgeball,no,no,no,no,no,1.0,True
"According to its California producers, it's the new correct 2-word term of the food seen here: [prunes]",Dried plums,yes,yes,yes,yes,yes,1.0,Dried Plums,yes,yes,yes,yes,yes,1.0,Lie,no,no,no,no,no,1.0,False
"4th century B.C.: Aristotle writes, ""It is agreed that there are...only two solids, the pyramid and"" this geometric one",cube,no,no,no,no,no,0.0,Cube,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,True
"The ""Golden Boy"" statue atop the legislature holds a lit torch & a sheaf of this",Wheat,yes,yes,yes,yes,yes,1.0,LAWS,no,no,no,no,no,0.0,stupendous,no,no,no,no,no,1.0,False
This South Pacific island nation is ruled by a king & a 30-member legislative assembly,Tonga,yes,yes,yes,yes,yes,1.0,Tonga,yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,True
"""In Your Honor"", ""The Color and the Shape""",Foo Fighters,no,no,no,no,no,0.0,Green,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,True
"An organization that is using the Internet's power to help young people change the world is called ""Do"" this",Something,no,no,no,no,no,0.0,Answer: IDEAS,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,True
"8-letter ""clothing"" term describing one who disloyally changes sides",a turncoat,no,no,no,no,no,0.0,TRAITOR,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"This disciple wouldn't believe Jesus' resurrection until he saw ""in his hands the print of the nails""",Thomas,yes,yes,yes,yes,yes,1.0,Thomas,yes,yes,yes,yes,yes,1.0,tear/tier,no,no,no,no,no,1.0,True
"Melvin Laird, Elliot Richardson & James Schlesinger",Richard Nixon,no,no,no,no,no,0.0,SECRETARIES,no,no,no,no,no,0.0,Kanye West,no,no,no,no,no,1.0,False
"Grass court tennis favors this 3-word technique because the ball stays low, making it tough on the receiver",serve and volley,yes,yes,yes,yes,yes,1.0,Slice,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
All of Connecticut's port cities are on this arm of the Atlantic,Long Island Sound,no,no,no,no,no,0.0,Long Island Sound,no,no,no,no,no,0.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
These numbskulls that were thorns in the side of Gumby just won't cut it,Blockheads,no,no,no,no,no,0.0,Primsas,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,True
"And to think he was 33 when he published his first book, ""And to Think That I Saw It on Mulberry Street""",Dr. Seuss,yes,yes,yes,yes,yes,1.0,DrSeuss,yes,yes,yes,yes,yes,1.0,pantry and paltry,no,no,no,no,no,1.0,False
"These flying mammals aren't really ""blind""; most have small eyes concealed by fur",Bats,yes,yes,yes,yes,yes,1.0,BATS,yes,yes,yes,yes,yes,1.0,Northwestern,no,no,no,no,no,1.0,False
This foreign capital's Disneyland turns 25 in 2008,Tokyo,yes,yes,yes,yes,yes,1.0,HONGKONG,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,True
"In 1793 the 1st U.S. ship canal was built near Springfield, in this state",Massachusetts,yes,yes,yes,yes,yes,1.0,Massachusetts,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
A real 19th century whale named Mocha Dick may have inspired this 1851 novel,Moby Dick,yes,yes,yes,yes,yes,1.0,Moby-Dick,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
Patrick O'Brian wrote this series of novels about British Capt. Jack Aubrey; Russell Crowe played the role on film,Master and Commander,yes,yes,yes,yes,yes,1.0,MASTERS,yes,yes,yes,yes,yes,1.0,Sir William Herschel,no,no,no,no,no,1.0,True
"In book 10, ""The Slippery Slope"", this author's Baudelaire siblings are at it again",Lemony Snicket,yes,yes,yes,yes,yes,1.0,"""QUAGMIRR"".",no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,False
"Elephants, autos, trees",Things that have trunks,no,no,no,no,no,0.0,ELEPHANTS,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
"In his late teens this director, seen here, taught English in Saigon",Oliver Stone,no,no,no,no,no,0.0,SPielberg,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,True
"This ""Lady""like biographer of Mary, Queen of Scots came out with ""Marie Antoinette: The Journey"" in 2001",Antonia Fraser,yes,yes,yes,yes,yes,1.0,Antonia.,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,False
"The capital of Hungary for over 200 years, it's now the capital of Slovakia",Bratislava,no,no,no,no,no,0.0,Bratislava,no,no,no,no,no,0.0,The Remains of the Day,no,no,no,no,no,1.0,False
A Siamese dead heat,a Thai tie,no,no,no,no,no,0.0,DRAW,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
"It's the country where you'll find the cities of Granma, Cienfuegos & Camaguey",Cuba,yes,yes,yes,yes,yes,1.0,Cuba,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,False
This northern sea was named for a British admiral who was famous for a wind scale,Beaufort,yes,yes,yes,yes,yes,1.0,Beaufort,yes,yes,yes,yes,yes,1.0,The Sorbonne,no,no,no,no,no,1.0,True
Both the junior & senior Johanns in this Viennese family conducted dance music as well as composed it,Strauss,yes,yes,yes,yes,yes,1.0,Strauss,yes,yes,yes,yes,yes,1.0,soprano,no,no,no,no,no,1.0,True
A noisy quarrel,fracas,yes,yes,yes,yes,yes,1.0,ARGUMENT,yes,yes,yes,yes,yes,1.0,Thanksgiving Day,no,no,no,no,no,1.0,False
"""Teahouse"" is a 1957 Chinese play, and this is the longer title of a 1953 work set in Japan","""Teahouse of the August Moon""",no,no,no,no,no,0.0,Answer: Thunderstorm,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
"This evangelist made plenty of headlines in the 1920s, like in 1926 when she claimed to have been kidnapped",Aimee Semple McPherson,yes,yes,yes,yes,yes,1.0,Billy,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
"Jenna Elfman & Thomas Gibson play this title pair, a kooky yoga teacher & an uptight U.S. attorney",Dharma & Greg,yes,yes,yes,yes,yes,1.0,Dharma & Greg,yes,yes,yes,yes,yes,1.0,deadheading,yes,yes,yes,yes,yes,0.0,True
The Mosel is a tributary of this 820-mile-long European River,the Rhine,no,no,no,no,no,0.0,RHEIN,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,True
"Cosa Nostra, another term for the Mafia, can be translated as this",our thing,yes,yes,yes,yes,yes,1.0,Our Thing,yes,yes,yes,yes,yes,1.0,x-ray,no,no,no,no,no,1.0,False
"I can always count on Aunt Nancy sending me cashmere, which comes from the hair of this animal",a goat,yes,yes,yes,yes,yes,1.0,CashmereGoat,yes,yes,yes,yes,yes,1.0,Lie,no,no,no,no,no,1.0,False
In the 19th century Japan's only port for westerners was this second A-bomb site,Nagasaki,yes,yes,yes,yes,yes,1.0,_Nagasaki_,yes,yes,yes,yes,yes,1.0,Hunkpapa,no,no,no,no,no,1.0,False
If you were a Hun in 450 A.D. this man was your king,Atilla,yes,yes,yes,yes,yes,1.0,Attila,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,True
"Leibniz, an inventor of calculus, was an adviser to this ""Great"" Russian czar",Peter the Great,no,no,no,no,no,0.0,"Peter. ""Russia""",no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,False
"Make Way!  Modern science has revealed that this planet travels around the sun at about 68,000 MPH",Earth,yes,yes,yes,yes,yes,1.0,,no,no,no,no,no,0.0,macadam,no,no,no,no,no,1.0,True
"Some wondered if she'd be known as ""J.Ant."" after a surprise marriage, her third, to singer Marc Anthony",Jennifer Lopez,no,no,no,no,no,0.0,JLO,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,False
"This ballerina was born on an Indian reservation in Fairfax, Oklahoma, in 1925",Maria Tallchief,yes,yes,yes,yes,yes,1.0,YAROSLAVA,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,True
Too great to measure,incalculable,yes,yes,yes,yes,yes,1.0,Infinity,yes,yes,yes,yes,yes,1.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,False
"The one associated with ""Oliver Twist"" is ""The Parish Boy's Progress""",Subtitle,no,no,no,no,no,0.0,Fagin,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,False
There's a statue of this buxom singer on the Sevier County Courthouse lawn in her Tennessee hometown,Dolly Parton,yes,yes,yes,yes,yes,1.0,DOLLY,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
It's the visionary technique used to create the image seen here,X-ray,yes,yes,yes,yes,yes,1.0,Perspective,yes,yes,yes,yes,yes,1.0,Daniel Boone,no,no,no,no,no,1.0,False
"Ante bellum means ""before"" this, something many people are anti-",War,yes,yes,yes,yes,yes,1.0,War,yes,yes,yes,yes,yes,1.0,1848,no,no,no,no,no,1.0,False
"According to lyricist Bob Merrill, ""People who need people are"" this",the luckiest people in the world,no,no,no,no,no,0.0,The Greatest Thing You'll Ever Love,yes,yes,yes,yes,yes,1.0,Cardigan Bay,no,no,no,no,no,1.0,False
Where the peachtrees grow: Georgia State,Atlanta,yes,yes,yes,yes,yes,1.0,Georgia - AWNSER,yes,yes,yes,yes,yes,1.0,macadam,no,no,no,no,no,1.0,False
"Of the lower 48, this state has the most land under exclusive BLM jurisdiction, more than 75,000 square miles",Nevada,yes,yes,yes,yes,yes,1.0,Nevada,yes,yes,yes,yes,yes,1.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
Excessively sentimental,sappy,yes,yes,yes,yes,yes,1.0,SAPPHIRES,no,no,no,no,no,0.0,The Remains of the Day,yes,yes,yes,yes,yes,0.0,False
"2 angles with a common vertex & a common side, or the position of the house next door that called the cops",Adjacent,no,no,no,no,no,0.0,ADJACENT,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
In 1931 the Mexican government took the pesos made of this metal out of circulation,gold,no,no,no,no,no,0.0,Silver,no,no,no,no,no,0.0,Eugene V. Debs,no,no,no,no,no,1.0,False
"With no formal education, Andrew didn't learn these 3 often-linked basic skills until he was a teenager","reading, writing & arithmetic",yes,yes,yes,yes,yes,1.0,"Reading, Writing, Arithmetic",yes,yes,yes,yes,yes,1.0,bottlenose,no,no,no,no,no,1.0,False
1 of 4 Olympic medalists who played Tarzan in feature films,"Herman Brix, Buster Crabbe, Glenn Morris or Johnny Weissmuller",no,no,no,no,no,0.0,EDMCLOON,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,True
This British adventurer liked to go by the initials T.E. instead of his given names Thomas Edward,T.E. Lawrence (Lawrence of Arabia),yes,yes,yes,yes,yes,1.0,Lawrence,yes,yes,yes,yes,yes,1.0,"""Heart Of Darkness""",yes,yes,yes,yes,yes,0.0,False
"Now the ""Today"" show's co-anchor, she once produced the CNN news & information show ""Take Two""",Katie Couric,yes,yes,yes,yes,yes,1.0,HODA,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,True
Don't lose your head: this French device shares its name with an instrument for surgically removing tonsils,guillotine,no,no,no,no,no,0.0,Guillotine,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"On TV he's played RFK in ""The Missiles of October"" & JFK in the miniseries ""Kennedy""",Martin Sheen,yes,yes,yes,yes,yes,1.0,Robbie,yes,yes,yes,yes,yes,1.0,Patina,no,no,no,no,no,1.0,True
"[Hi, I'm Jeff Probst of ""Survivor""]  Stings from this marine creature, also called a medusa, should be washed with rubbing alcohol or vinegar",Jellyfish,no,no,no,no,no,0.0,Jellyfish,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,False
"Beginning around 697 A.D., it was the title of the leader of the Venetian Republic",doge,no,no,no,no,no,0.0,Doge,no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,True
"Bobby ""Boris"" Pickett recorded this classic Halloween song with the Crypt-Kickers","""Monster Mash""",yes,yes,yes,yes,yes,1.0,MONSTER,yes,yes,yes,yes,yes,1.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"In this comedy Jaques says to Orlando in the Forest of Arden, ""Let's meet as little as we can""",As You Like It,yes,yes,yes,yes,yes,1.0,As You Like It,yes,yes,yes,yes,yes,1.0,The National Archives,no,no,no,no,no,1.0,True
Judy Holliday reprised her stage role as Billie Dawn in this George Cukor-directed comedy classic,Born Yesterday,yes,yes,yes,yes,yes,1.0,BORN YESTERDAY,yes,yes,yes,yes,yes,1.0,berber,no,no,no,no,no,1.0,False
"The popular Jack London story ""To Build"" this is about a man trying to survive a harsh Yukon winter night",a fire,no,no,no,no,no,0.0,Cabin,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,True
