Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
"This herring-like pizza fish is attracted by light, so it's fished at night",anchovies,no,no,no,no,no,0.0,Bioluminescent,no,no,no,no,no,0.0,Anakin Skywalker,no,no,no,no,no,1.0,True
An annual publication chock full of facts & figures,an almanac,yes,yes,yes,yes,yes,1.0,Almanac,yes,yes,yes,yes,yes,1.0,Kongo,no,no,no,no,no,1.0,False
It's the roe of a sturgeon from the Black Sea,caviar,yes,yes,yes,yes,yes,1.0,Caviar,yes,yes,yes,yes,yes,1.0,robbing the cradle,no,no,no,no,no,1.0,False
"A substance whose molecules contain more than one kind of atom, like water's hydrogen & oxygen atoms",compound,yes,yes,yes,yes,yes,1.0,HETEROGENEITY,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
Until 1954 it was the tallest structure in the world,the Empire State Building,yes,yes,yes,yes,yes,1.0,EIFFEL,yes,yes,yes,yes,yes,1.0,Maastricht Treaty,no,no,no,no,no,1.0,False
"Before it changed direction, this musical was called ""East Side Story""",West Side Story,no,no,no,no,no,0.0,West Side Story,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,True
"In Esperanto ""no man is an"" insulo, this",an island,no,no,no,no,no,0.0,Island,no,no,no,no,no,0.0,Patina,no,no,no,no,no,1.0,True
One of the subdivisions of biology is this science dealing with the naming & classification of organisms,taxonomy,yes,yes,yes,yes,yes,1.0,Taxonomy,yes,yes,yes,yes,yes,1.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,False
"As a noun, it's a reader used by students for a class; an adjective, it can mean typical or classic",textbook,no,no,no,no,no,0.0,Answer,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
He got the medal shortly before stepping down as Federal Reserve Chairman,(Alan) Greenspan,no,no,no,no,no,0.0,$100,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,True
An early version of this water sport had players riding on barrels painted to look like horses,water polo,no,no,no,no,no,0.0,AWNSERS,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,True
"Traditionally in Japan, these implements are used by suicidal samurai, but not at the table",Forks,no,no,no,no,no,0.0,Seppuku,no,no,no,no,no,0.0,(Frans) Hals,no,no,no,no,no,1.0,True
"In antiquity this ""mother"" river of Russia was known as the Rha or Oaros",Volga,no,no,no,no,no,0.0,Volga,no,no,no,no,no,0.0,Anakin Skywalker,no,no,no,no,no,1.0,False
"He was on his way to compete in a car race when he crashed Sept. 30, 1955",James Dean,no,no,no,no,no,0.0,Who is James Dean?,no,no,no,no,no,0.0,Kanye West,no,no,no,no,no,1.0,False
Yankton & Rosebud,South Dakota,no,no,no,no,no,0.0,Sioux,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"Having saved early Mormon settlers from an invasion of katydids, it's now the state bird",the seagull,no,no,no,no,no,0.0,Utah,no,no,no,no,no,0.0,(Dolly) Parton,no,no,no,no,no,1.0,False
"We're not faking--alphabetically, it's last among the elements on the Periodic Table",zirconium,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,True
"Marcel Duchamp's most famous painting is ""Nude Descending"" this",A Staircase,no,no,no,no,no,0.0,"""AWWNSER"" 5",no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
The U. of N. College of Agriculture helped develop the technology for this McDonald's McPork sandwich,McRib,no,no,no,no,no,0.0,McRib,no,no,no,no,no,0.0,macadam,no,no,no,no,no,1.0,False
"With thick clouds reflecting lots of light, this planet was once known as Lucifer & Phosphorus",Venus,no,no,no,no,no,0.0,Venus,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
The Georgian Military Highway is the only highway crossing this range that divides Asia from Europe,Caucuses,no,no,no,no,no,0.0,Balkans,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
"In 1373 at Florence's Church of Santo Stefano, this ""Decameron"" author gave a reading of ""The Divine Comedy""",Giovanni Boccaccio,no,no,no,no,no,0.0,Dante,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,False
"When this schooner wrecked, cruel rocks ""gored her side like the horns of an angry bull""",the Hesperus,no,no,no,no,no,0.0,,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,True
"The state university in Nacogdoches, Texas is named for him",Stephen (F.) Austin,no,no,no,no,no,0.0,StephenFAustin,no,no,no,no,no,0.0,dodgeball,no,no,no,no,no,1.0,True
"According to its California producers, it's the new correct 2-word term of the food seen here: [prunes]",Dried plums,yes,yes,yes,yes,yes,1.0,DriedPrunes,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,False
"4th century B.C.: Aristotle writes, ""It is agreed that there are...only two solids, the pyramid and"" this geometric one",cube,no,no,no,no,no,0.0,TETRAHEDRON,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,False
"The ""Golden Boy"" statue atop the legislature holds a lit torch & a sheaf of this",Wheat,no,no,no,no,no,0.0,Statue,no,no,no,no,no,0.0,stupendous,no,no,no,no,no,1.0,False
This South Pacific island nation is ruled by a king & a 30-member legislative assembly,Tonga,no,no,no,no,no,0.0,Tonga,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,True
"""In Your Honor"", ""The Color and the Shape""",Foo Fighters,no,no,no,no,no,0.0,What is Pink Floyd?,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,False
"An organization that is using the Internet's power to help young people change the world is called ""Do"" this",Something,no,no,no,no,no,0.0,Youth,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
"8-letter ""clothing"" term describing one who disloyally changes sides",a turncoat,no,no,no,no,no,0.0,Traitor,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"This disciple wouldn't believe Jesus' resurrection until he saw ""in his hands the print of the nails""",Thomas,no,no,no,no,no,0.0,Thomas,no,no,no,no,no,0.0,tear/tier,no,no,no,no,no,1.0,True
"Melvin Laird, Elliot Richardson & James Schlesinger",Richard Nixon,no,no,no,no,no,0.0,Secretaries of Defense,no,no,no,no,no,0.0,Kanye West,no,no,no,no,no,1.0,False
"Grass court tennis favors this 3-word technique because the ball stays low, making it tough on the receiver",serve and volley,no,no,no,no,no,0.0,Forehand,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
All of Connecticut's port cities are on this arm of the Atlantic,Long Island Sound,no,no,no,no,no,0.0,Long,no,no,no,no,no,0.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
These numbskulls that were thorns in the side of Gumby just won't cut it,Blockheads,no,no,no,no,no,0.0,Villains,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,True
"And to think he was 33 when he published his first book, ""And to Think That I Saw It on Mulberry Street""",Dr. Seuss,no,no,no,no,no,0.0,Theodor Geisel,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
"These flying mammals aren't really ""blind""; most have small eyes concealed by fur",Bats,no,no,no,no,no,0.0,BATS,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
This foreign capital's Disneyland turns 25 in 2008,Tokyo,no,no,no,no,no,0.0,Paris,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,True
"In 1793 the 1st U.S. ship canal was built near Springfield, in this state",Massachusetts,no,no,no,no,no,0.0,Massachusetts,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
A real 19th century whale named Mocha Dick may have inspired this 1851 novel,Moby Dick,yes,yes,yes,yes,yes,1.0,Moby Dick,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
Patrick O'Brian wrote this series of novels about British Capt. Jack Aubrey; Russell Crowe played the role on film,Master and Commander,no,no,no,no,no,0.0,Master and Commander,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,True
"In book 10, ""The Slippery Slope"", this author's Baudelaire siblings are at it again",Lemony Snicket,no,no,no,no,no,0.0,Who is Lemony?,no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,False
"Elephants, autos, trees",Things that have trunks,no,no,no,no,no,0.0,Vehicles,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
"In his late teens this director, seen here, taught English in Saigon",Oliver Stone,no,no,no,no,no,0.0,Woody Allen,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,True
"This ""Lady""like biographer of Mary, Queen of Scots came out with ""Marie Antoinette: The Journey"" in 2001",Antonia Fraser,no,no,no,no,no,0.0,AmandaForeman,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,True
"The capital of Hungary for over 200 years, it's now the capital of Slovakia",Bratislava,no,no,no,no,no,0.0,Bratislava,no,no,no,no,no,0.0,The Remains of the Day,no,no,no,no,no,1.0,False
A Siamese dead heat,a Thai tie,no,no,no,no,no,0.0,Heat,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
"It's the country where you'll find the cities of Granma, Cienfuegos & Camaguey",Cuba,no,no,no,no,no,0.0,Cuba,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,False
This northern sea was named for a British admiral who was famous for a wind scale,Beaufort,no,no,no,no,no,0.0,What is the North Sea?,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,False
Both the junior & senior Johanns in this Viennese family conducted dance music as well as composed it,Strauss,no,no,no,no,no,0.0,Austrian,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,True
A noisy quarrel,fracas,yes,yes,yes,yes,yes,1.0,BRAWL,yes,yes,yes,yes,yes,1.0,Thanksgiving Day,no,no,no,no,no,1.0,False
"""Teahouse"" is a 1957 Chinese play, and this is the longer title of a 1953 work set in Japan","""Teahouse of the August Moon""",yes,yes,yes,yes,yes,1.0,A Woman's Face,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
"This evangelist made plenty of headlines in the 1920s, like in 1926 when she claimed to have been kidnapped",Aimee Semple McPherson,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
"Jenna Elfman & Thomas Gibson play this title pair, a kooky yoga teacher & an uptight U.S. attorney",Dharma & Greg,no,no,no,no,no,0.0,Dharma,no,no,no,no,no,0.0,deadheading,no,no,no,no,no,1.0,False
The Mosel is a tributary of this 820-mile-long European River,the Rhine,no,no,no,no,no,0.0,Rhine,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,False
"Cosa Nostra, another term for the Mafia, can be translated as this",our thing,no,no,no,no,no,0.0,What is 'our secret'?,no,no,no,no,no,0.0,x-ray,no,no,no,no,no,1.0,False
"I can always count on Aunt Nancy sending me cashmere, which comes from the hair of this animal",a goat,yes,yes,yes,yes,yes,1.0,Camel,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,False
In the 19th century Japan's only port for westerners was this second A-bomb site,Nagasaki,no,no,no,no,no,0.0,Hiroshima,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,False
If you were a Hun in 450 A.D. this man was your king,Atilla,no,no,no,no,no,0.0,Attila,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,True
"Leibniz, an inventor of calculus, was an adviser to this ""Great"" Russian czar",Peter the Great,yes,yes,yes,yes,yes,1.0,Peter,no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,True
"Make Way!  Modern science has revealed that this planet travels around the sun at about 68,000 MPH",Earth,no,no,no,no,no,0.0,Venus,no,no,no,no,no,0.0,macadam,no,no,no,no,no,1.0,False
"Some wondered if she'd be known as ""J.Ant."" after a surprise marriage, her third, to singer Marc Anthony",Jennifer Lopez,no,no,no,no,no,0.0,Who is Jennifer Lopez,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,False
"This ballerina was born on an Indian reservation in Fairfax, Oklahoma, in 1925",Maria Tallchief,yes,yes,yes,yes,yes,1.0,"Martha""",no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,False
Too great to measure,incalculable,yes,yes,yes,yes,yes,1.0,Limitlessness,no,no,no,no,no,0.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,False
"The one associated with ""Oliver Twist"" is ""The Parish Boy's Progress""",Subtitle,no,no,no,no,no,0.0,FLEMMING,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,True
There's a statue of this buxom singer on the Sevier County Courthouse lawn in her Tennessee hometown,Dolly Parton,yes,yes,yes,yes,yes,1.0,Dolly,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
It's the visionary technique used to create the image seen here,X-ray,no,no,no,no,no,0.0,Artificial,no,no,no,no,no,0.0,Daniel Boone,no,no,no,no,no,1.0,False
"Ante bellum means ""before"" this, something many people are anti-",War,yes,yes,yes,yes,yes,1.0,War,yes,yes,yes,yes,yes,1.0,1848,yes,yes,yes,yes,yes,0.0,False
"According to lyricist Bob Merrill, ""People who need people are"" this",the luckiest people in the world,no,no,no,no,no,0.0,Lonely,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
Where the peachtrees grow: Georgia State,Atlanta,no,no,no,no,no,0.0,PEACHSTATE,yes,yes,yes,yes,yes,1.0,macadam,no,no,no,no,no,1.0,False
"Of the lower 48, this state has the most land under exclusive BLM jurisdiction, more than 75,000 square miles",Nevada,yes,yes,yes,yes,yes,1.0,Nevada,yes,yes,yes,yes,yes,1.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
Excessively sentimental,sappy,yes,yes,yes,yes,yes,1.0,Sentimentality,yes,yes,yes,yes,yes,1.0,The Remains of the Day,no,no,no,no,no,1.0,False
"2 angles with a common vertex & a common side, or the position of the house next door that called the cops",Adjacent,no,no,no,no,no,0.0,Neighbor,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
In 1931 the Mexican government took the pesos made of this metal out of circulation,gold,yes,yes,yes,yes,yes,1.0,Nickel,yes,yes,yes,yes,yes,1.0,Eugene V. Debs,no,no,no,no,no,1.0,False
"With no formal education, Andrew didn't learn these 3 often-linked basic skills until he was a teenager","reading, writing & arithmetic",no,no,no,no,no,0.0,Literacy,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
1 of 4 Olympic medalists who played Tarzan in feature films,"Herman Brix, Buster Crabbe, Glenn Morris or Johnny Weissmuller",no,no,no,no,no,0.0,Ian,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,True
This British adventurer liked to go by the initials T.E. instead of his given names Thomas Edward,T.E. Lawrence (Lawrence of Arabia),yes,yes,yes,yes,yes,1.0,Lawrence,no,no,no,no,no,0.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
"Now the ""Today"" show's co-anchor, she once produced the CNN news & information show ""Take Two""",Katie Couric,yes,yes,yes,yes,yes,1.0,Hoda,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,False
Don't lose your head: this French device shares its name with an instrument for surgically removing tonsils,guillotine,no,no,no,no,no,0.0,Guillotine,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"On TV he's played RFK in ""The Missiles of October"" & JFK in the miniseries ""Kennedy""",Martin Sheen,yes,yes,yes,yes,yes,1.0,JasonRobards,yes,yes,yes,yes,yes,1.0,Patina,no,no,no,no,no,1.0,False
"[Hi, I'm Jeff Probst of ""Survivor""]  Stings from this marine creature, also called a medusa, should be washed with rubbing alcohol or vinegar",Jellyfish,no,no,no,no,no,0.0,Jellyfish,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,False
"Beginning around 697 A.D., it was the title of the leader of the Venetian Republic",doge,no,no,no,no,no,0.0,Doge,no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,True
"Bobby ""Boris"" Pickett recorded this classic Halloween song with the Crypt-Kickers","""Monster Mash""",no,no,no,no,no,0.0,APOCALYPSE,no,no,no,no,no,0.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"In this comedy Jaques says to Orlando in the Forest of Arden, ""Let's meet as little as we can""",As You Like It,no,no,no,no,no,0.0,What is Mirthless?,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,True
Judy Holliday reprised her stage role as Billie Dawn in this George Cukor-directed comedy classic,Born Yesterday,yes,yes,yes,yes,yes,1.0,Gentlemen Prefer Blondes,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,False
"The popular Jack London story ""To Build"" this is about a man trying to survive a harsh Yukon winter night",a fire,no,no,no,no,no,0.0,WHITE,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,True
"Clarence Birdseye discovered his freezing method for food on a trading expedition to this ""canine"" Canadian location",Labrador,no,no,no,no,no,0.0,Yellowknife,no,no,no,no,no,0.0,a pop-up,no,no,no,no,no,1.0,True
"""In Her Sister's Shadow"" is a biography of Lee Radziwill, sister of this woman",Jacqueline Kennedy Onassis,yes,yes,yes,yes,yes,1.0,JacquelineKennedyOnassis,yes,yes,yes,yes,yes,1.0,Whale,no,no,no,no,no,1.0,False
"Beethoven's 6th isn't called the ""Bucolic"" symphony, but this",Pastoral,no,no,no,no,no,0.0,Symphonie,no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,False
"This ""Queen of Mean"" is a regular on Comedy Central's roasts",Lisa Lampanelli,yes,yes,yes,yes,yes,1.0,Who,yes,yes,yes,yes,yes,1.0,Daytona Beach,no,no,no,no,no,1.0,False
"You may choose to work with a midwife or one of these, from the Greek for ""female servant""",a doula,no,no,no,no,no,0.0,DAMELON,no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
Be careful not to drop your key down this vertical passage in which the elevator moves up & down,shaft,no,no,no,no,no,0.0,ELEVATORSHAFT,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,False
Gary Puckett was born in this Minnesota town where Bob Dylan grew up,Hibbing,no,no,no,no,no,0.0,Minneapolis,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,True
"2 of the 4 U.S. states that have capitals with ""City"" in their names","Missouri, Nevada, Oklahoma & Utah",no,no,no,no,no,0.0,Alabama,no,no,no,no,no,0.0,(Dolly) Parton,no,no,no,no,no,1.0,False
In 1926 he was hired as chief pilot to carry airmail between Chicago & St. Louis,Lindbergh,no,no,no,no,no,0.0,Charles Lindbergh,no,no,no,no,no,0.0,Race or color,no,no,no,no,no,1.0,False
A short-lived infatuation between red & yellow,orange crush,no,no,no,no,no,0.0,Fling,no,no,no,no,no,0.0,fear itself,no,no,no,no,no,1.0,False
"Kurt, Rosalind, Nipsey",Russell,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
"Housatonic Museum of Art, Mystic Seaport",Connecticut,no,no,no,no,no,0.0,What is Connecticut?,no,no,no,no,no,0.0,"\""He Ain't Heavy, He's My Brother\""",no,no,no,no,no,1.0,False
"Mapmakers named this Colorado mountain after its 1806 discoverer, who had called it Grand Peak",Pikes Peak,no,no,no,no,no,0.0,Zebulon,no,no,no,no,no,0.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,False
"He first choreographed ""Slaughter On Tenth Avenue"" for the Rodgers & Hart show ""On Your Toes""",Georges Balanchine,yes,yes,yes,yes,yes,1.0,GeorgeGershwin,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
"At the bottom of the hour, bet you won't miss my chat with this all time ""hit king"" of baseball...Cincinnati, hello?",Pete Rose,yes,yes,yes,yes,yes,1.0,Who,yes,yes,yes,yes,yes,1.0,pantry and paltry,no,no,no,no,no,1.0,False
"On Dec. 19, 1894 2 books were formally ordained as the impersonal pastor of this denomination",Christian Scientist,no,no,no,no,no,0.0,Episcopalian,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,False
